TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
1,10232,10060,slack.exe,0xd88e429c6080,13,-,1,False,2024-10-12 04:37:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe,"""C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe"" --type=gpu-process --user-data-dir=""C:\\Users\\night01\\AppData\\Roaming\\Slack"" --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1796,i,3223548674266894732,9318185842124964529,262144 --disable-features=AllowAggressiveThrottlingWithWebSocket,CalculateNativeWinOcclusion,EnableWatermarkView,HardwareMediaKeyHandling,IntensiveWakeUpThrottling,LogJsConsoleMessages,PostQuantumKyber,RequestInitiatorSiteLockEnfocement,SpareRendererForSitePerProcess,WebRtcHideLocalIpsWithMdns,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1588 /prefetch:2",C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe
1,10488,10060,slack.exe,0xd88e3ef98080,13,-,1,False,2024-10-12 04:37:24.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe,"""C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe"" --type=renderer --user-data-dir=""C:\\Users\\night01\\AppData\\Roaming\\Slack"" --standard-schemes=app,slack-webapp-dev --enable-sandbox --secure-schemes=app,slack-webapp-dev --bypasscsp-schemes=slack-webapp-dev --cors-schemes=slack-webapp-dev --fetch-schemes=slack-webapp-dev --service-worker-schemes=slack-webapp-dev --app-user-model-id=com.squirrel.slack.slack --app-path=""C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\resources\\app.asar"" --enable-sandbox --enable-blink-features=ExperimentalJSProfiler --disable-blink-features --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1728707747364385 --launch-time-ticks=96857127 --field-trial-handle=2972,i,3223548674266894732,9318185842124964529,262144 --disable-features=AllowAggressiveThrottlingWithWebSocket,CalculateNativeWinOcclusion,EnableWatermarkView,HardwareMediaKeyHandling,IntensiveWakeUpThrottling,LogJsConsoleMessages,PostQuantumKyber,RequestInitiatorSiteLockEnfocement,SpareRendererForSitePerProcess,WebRtcHideLocalIpsWithMdns,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=2968 --window-type=main /prefetch:1",C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe
1,10052,10060,slack.exe,0xd88e42be80c0,14,-,1,False,2024-10-12 04:37:24.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe,"""C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\\Users\\night01\\AppData\\Roaming\\Slack"" --standard-schemes=app,slack-webapp-dev --enable-sandbox --secure-schemes=app,slack-webapp-dev --bypasscsp-schemes=slack-webapp-dev --cors-schemes=slack-webapp-dev --fetch-schemes=slack-webapp-dev --service-worker-schemes=slack-webapp-dev --field-trial-handle=2040,i,3223548674266894732,9318185842124964529,262144 --disable-features=AllowAggressiveThrottlingWithWebSocket,CalculateNativeWinOcclusion,EnableWatermarkView,HardwareMediaKeyHandling,IntensiveWakeUpThrottling,LogJsConsoleMessages,PostQuantumKyber,RequestInitiatorSiteLockEnfocement,SpareRendererForSitePerProcess,WebRtcHideLocalIpsWithMdns,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=2036 /prefetch:3",C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe
0,9020,10132,ms-teams.exe,0xd88e4298e080,29,-,1,False,2024-10-12 04:37:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\WindowsApps\\MSTeams_24243.1309.3132.617_x64__8wekyb3d8bbwe\\ms-teams.exe,"""C:\\Program Files\\WindowsApps\\MSTeams_24243.1309.3132.617_x64__8wekyb3d8bbwe\\ms-teams.exe"" msteams:system-initiated",C:\\Program Files\\WindowsApps\\MSTeams_24243.1309.3132.617_x64__8wekyb3d8bbwe\\ms-teams.exe
1,11184,9020,msedgewebview2,0xd88e42da1080,44,-,1,False,2024-10-12 04:37:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=ms-teams.exe --webview-exe-version=24243.1309.3132.617 --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --autoplay-policy=no-user-gesture-required --disable-background-timer-throttling --disable-features=msEnhancedTrackingPreventionEnabled,BreakoutBoxPreferCaptureTimestampInVideoFrames,V8Maglev,msFloatyShouldHonorIndiaHoldout,msWebOOUI --enable-features=msSingleSignOnOSForPrimaryAccountIsShared,AutofillReplaceCachedWebElementsByRendererIds,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --isolate-origins=https://[*.]microsoft.com,https://[*.]sharepoint.com,https://[*.]sharepointonline.com,https://mesh-hearts-teams.azurewebsites.net,https://[*.]meshxp.net,https://res-sdf.cdn.office.net,https://res.cdn.office.net,https://copilot.teams.cloud.microsoft,https://local.copilot.teams.office.com --lang=en-US --mojo-named-platform-channel-pipe=9020.11176.18218070598373623907",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe
2,11208,11184,msedgewebview2,0xd88e42de70c0,7,-,1,False,2024-10-12 04:37:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView\\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=129.0.6668.90 ""--annotation=exe=C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=129.0.2792.79 --initial-client-data=0x18c,0x190,0x194,0x168,0x8c,0x7ffcb9ea8ee0,0x7ffcb9ea8eec,0x7ffcb9ea8ef8",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe
2,10636,11184,msedgewebview2,0xd88e42ec5080,15,-,1,False,2024-10-12 04:37:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --noerrdialogs --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView"" --webview-exe-name=ms-teams.exe --webview-exe-version=24243.1309.3132.617 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --field-trial-handle=2164,i,14520440446459589928,12443335858831050538,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,V8Maglev,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout,msWebOOUI --variations-seed-version --mojo-platform-channel-handle=2176 /prefetch:3",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe
2,10512,11184,msedgewebview2,0xd88e42ded080,9,-,1,False,2024-10-12 04:37:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=yes --noerrdialogs --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView"" --webview-exe-name=ms-teams.exe --webview-exe-version=24243.1309.3132.617 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --field-trial-handle=2360,i,14520440446459589928,12443335858831050538,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,V8Maglev,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout,msWebOOUI --variations-seed-version --mojo-platform-channel-handle=2424 /prefetch:8",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe
2,11128,11184,msedgewebview2,0xd88e42c73080,19,-,1,False,2024-10-12 04:37:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --noerrdialogs --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView"" --webview-exe-name=ms-teams.exe --webview-exe-version=24243.1309.3132.617 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --autoplay-policy=no-user-gesture-required --disable-background-timer-throttling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=5 --js-flags=""--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale=en-US"" --time-ticks-at-unix-epoch=-1728707747360934 --launch-time-ticks=98383896 --field-trial-handle=3572,i,14520440446459589928,12443335858831050538,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,V8Maglev,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout,msWebOOUI --variations-seed-version --mojo-platform-channel-handle=3592 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe
2,10744,11184,msedgewebview2,0xd88e42df4080,19,-,1,False,2024-10-12 04:37:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=yes --noerrdialogs --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView"" --webview-exe-name=ms-teams.exe --webview-exe-version=24243.1309.3132.617 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1888,i,14520440446459589928,12443335858831050538,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,V8Maglev,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout,msWebOOUI --variations-seed-version --mojo-platform-channel-handle=1884 /prefetch:2",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\129.0.2792.79\\msedgewebview2.exe
0,238105541412024,0,,0xd88e44370080,0,-,-,False,1600-11-11 19:17:36.000000 UTC,N/A,-,-,-

