TreeDepth,Offset,Name
0,0xd88e3e269bd0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_cmd_exe
0,0xd88e3e269d60,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-ServerUSBDevices%4Admin.evtx
0,0xd88e3e269ef0,\\Windows\\System32\\winlogon.exe
0,0xd88e3e26a080,\\Users\\night01\\AppData\\Roamin
0,0xd88e3e26a210,\\Windows\\System32\\powrprof.dll
0,0xd88e3e26a3a0,\\Windows\\System32\\termsrv.dll
0,0xd88e3e26a530,\\Windows\\System32\\umpdc.dll
0,0xd88e3e26a6c0,:WofCompr
0,0xd88e3e26a850,\\InitShutdown
0,0xd88e3e26a9e0,\\InitShutdown
0,0xd88e3e26ab70,\\Program Files (x86)\\Mozilla Firefox\\lgpllibs.dll
0,0xd88e3e26ae90,\\Windows\\System32\\imm32.dll
0,0xd88e3e26b1b0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx
0,0xd88e3e26b4d0,\\Windows\\System32\\umrdp.dll
0,0xd88e3e26b660,\\InitShutdown
0,0xd88e3e26b980,\\Endpoint
0,0xd88e3e26bb10,ꩫ耂￿ꧭ耂￿ꩫ耂￿ꩫ耂￿
0,0xd88e3e26bca0,\\Windows\\System32\\services.exe
0,0xd88e3e26be30,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_cmd_exe
0,0xd88e3e26c150,\\Windows\\System32
0,0xd88e3e26c2e0,\\Windows\\System32\\LogFiles\\Scm\\SCM.EVM
0,0xd88e3e26c600,\\gecko-crash-server-pipe.12544
0,0xd88e3e26c790,\\Windows\\System32
0,0xd88e3e26c920,\\$Directory
0,0xd88e3e26cab0,\\Windows\\System32\\msasn1.dll
0,0xd88e3e26cdd0,:WofCompressedData
0,0xd88e3e26d0f0,\\Windows\\SysWOW64\\coloradapterclient.dll
0,0xd88e3e26d280,\\Windows\\System32\\dpapi.dll
0,0xd88e3e26d410,\\$Directory
0,0xd88e3e26d730,\\Windows\\System32
0,0xd88e3e26dd70,\\Windows\\System32\\lsasrv.dll
0,0xd88e3e26e220,\\Windows\\System32\\lsass.exe
0,0xd88e3e26e3b0,\\Windows\\System32\\devobj.dll
0,0xd88e3e26e9f0,\\Windows\\System32\\winsta.dll
0,0xd88e3e26eb80,\\Windows\\System32\\EventAggregation.dll
0,0xd88e3e26eea0,\\CMApi
0,0xd88e3e26f4e0,\\Windows\\System32\\config\\SECURITY.LOG1
0,0xd88e3e26f670,\\Windows\\System32\\config\\SECURITY
0,0xd88e3e26f800,\\Windows\\System32\\wldp.dll
0,0xd88e3e26f990,\\Windows\\System32\\config\\SECURITY.LOG2
0,0xd88e3e26fcb0,\\Windows\\System32\\samsrv.dll
0,0xd88e3e2707a0,\\Windows\\System32\\ncrypt.dll
0,0xd88e3e270930,\\Windows\\System32\\ole32.dll
0,0xd88e3e270ac0,\\Windows\\System32\\ntasn1.dll
0,0xd88e3e270c50,\\Windows\\System32\\en-US\\lsasrv.dll.mui
0,0xd88e3e3f0400,\\Windows\\System32\\cryptdll.dll
0,0xd88e3e3f0a40,\\Windows\\System32\\NtlmShared.dll
0,0xd88e3e3f0bd0,\\Windows\\System32\\KerbClientShared.dll
0,0xd88e3e3f0d60,\\Windows\\debug\\PASSWD.LOG
0,0xd88e3e3f1080,\\Windows\\System32\\netlogon.dll
0,0xd88e3e3f1210,\\Windows\\System32\\cryptsp.dll
0,0xd88e3e3f13a0,\\Windows\\System32\\netprovfw.dll
0,0xd88e3e3f1850,\\Windows\\System32\\negoexts.dll
0,0xd88e3e3f1b70,\\Windows\\Globalization\\Sorting\\SortDefault.nls
0,0xd88e3e3f1d00,\\Windows\\System32\\msprivs.dll
0,0xd88e3e3f1e90,\\Windows\\System32\\kerberos.dll
0,0xd88e3e3f21b0,\\Windows\\System32\\joinutil.dll
0,0xd88e3e3f24d0,\\Windows\\System32\\msv1_0.dll
0,0xd88e3e3f27f0,\\Windows\\System32\\cryptbase.dll
0,0xd88e3e3f2ca0,\\Windows\\System32\\mswsock.dll
0,0xd88e3e3f2e30,\\$Directory
0,0xd88e3e3f3600,\\Windows\\System32\\TSpkg.dll
0,0xd88e3e3f3790,\\Windows\\System32\\cloudAP.dll
0,0xd88e3e3f3920,\\$Directory
0,0xd88e3e3f3dd0,\\Windows\\System32\\wkscli.dll
0,0xd88e3e3f40f0,\\Windows\\System32\\msvcp110_win.dll
0,0xd88e3e3f4410,\\Windows\\System32\\gmsaclient.dll
0,0xd88e3e3f45a0,\\Windows\\System32\\netutils.dll
0,0xd88e3e3f4730,\\Windows\\System32\\logoncli.dll
0,0xd88e3e3f4a50,\\$Directory
0,0xd88e3e3f5220,\\Windows\\System32\\pku2u.dll
0,0xd88e3e3f59f0,\\Windows\\System32\\dnsapi.dll
0,0xd88e3e3f5b80,\\Windows\\System32\\IPHLPAPI.DLL
0,0xd88e3e3f5d10,\\Windows\\System32\\ntmarta.dll
0,0xd88e3e3f61c0,\\Windows\\System32\\aadcloudap.dll
0,0xd88e3e3f6670,\\Windows\\System32\\MicrosoftAccountCloudAP.dll
0,0xd88e3e3f6800,\\Windows\\System32\\wdigest.dll
0,0xd88e3e3f6990,\\Windows\\System32\\rsaenh.dll
0,0xd88e3e3f7160,\\Windows\\System32\\C_28591.NLS
0,0xd88e3e3f72f0,\\lsass
0,0xd88e3e3f7480,\\Windows\\System32\\schannel.dll
0,0xd88e3e3f7930,
0,0xd88e3e3f7ac0,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\Sessions\\Session_13373181444731694
0,0xd88e3e3f7de0,\\Windows\\System32\\profext.dll
0,0xd88e3e4130e0,\\ntsvcs
0,0xd88e3e413400,\\Windows\\System32\\efslsaext.dll
0,0xd88e3e413590,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_Getstarted_8wekyb3d8bbwe!App
0,0xd88e3e413720,\\ntsvcs
0,0xd88e3e4138b0,\\Windows\\System32\\scesrv.dll
0,0xd88e3e413a40,\\Windows\\ServiceState
0,0xd88e3e413bd0,\\$Directory
0,0xd88e3e413ef0,\\$Directory
0,0xd88e3e414210,\\Windows\\System32\\config\\SAM.LOG1
0,0xd88e3e4143a0,\\Windows\\System32\\config\\SAM.LOG2
0,0xd88e3e414530,\\Windows\\System32\\authz.dll
0,0xd88e3e4146c0,\\Windows\\System32\\SearchFolder.dll
0,0xd88e3e414850,\\Windows\\System32\\config\\SAM
0,0xd88e3e4149e0,\\scerpc
0,0xd88e3e414d00,\\scerpc
0,0xd88e3e414e90,\\Windows\\System32\\dpapisrv.dll
0,0xd88e3e4151b0,\\Windows\\System32\\kdcpw.dll
0,0xd88e3e415340,\\scerpc
0,0xd88e3e4154d0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0xd88e3e415660,\\$Directory
0,0xd88e3e415e30,\\ntsvcs
0,0xd88e3e416150,\\Windows\\System32\\sspisrv.dll
0,0xd88e3e416790,\\Windows\\System32\\dsreg.dll
0,0xd88e3e416ab0,\\Windows\\System32\\umpo.dll
0,0xd88e3e416dd0,\\$Directory
0,0xd88e3e417280,\\Windows\\System32\\en-US\\services.exe.mui
0,0xd88e3e4175a0,\\Windows\\System32\\sppc.dll
0,0xd88e3e417730,\\Windows\\System32\\scecli.dll
0,0xd88e3e4178c0,\\Windows\\System32\\srvcli.dll
0,0xd88e3e418090,\\Windows\\System32\\WUDFPlatform.dll
0,0xd88e3e418220,\\Windows\\System32\\svchost.exe
0,0xd88e3e4186d0,\\Windows\\System32
0,0xd88e3e4189f0,\\Windows\\System32\\laps.dll
0,0xd88e3e418d10,\\Windows\\System32\\gpapi.dll
0,0xd88e3e4191c0,\\Windows\\System32\\umpnpmgr.dll
0,0xd88e3e419e40,\\Windows\\System32\\RpcRtRemote.dll
0,0xd88e3e41a160,\\Windows\\System32\\umpoext.dll
0,0xd88e3e41a2f0,\\Windows\\System32\\slc.dll
0,0xd88e3e41a930,\\Windows\\System32\\tdh.dll
0,0xd88e3e41aac0,\\Windows\\System32\\dxgi.dll
0,0xd88e3e41ac50,\\Windows\\System32\\FirewallAPI.dll
0,0xd88e3e448270,\\Windows\\System32\\hid.dll
0,0xd88e3e448400,\\CMNotify
0,0xd88e3e448590,\\Sessions\\0\\AppContainerNamedObjects\\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,0xd88e3e448720,\\Windows\\System32
0,0xd88e3e4488b0,\\Windows\\System32\\fontdrvhost.exe
0,0xd88e3e448a40,\\Windows\\Fonts\\vgasys.fon
0,0xd88e3e448ef0,\\$Directory
0,0xd88e3e4493a0,\\Windows\\System32
0,0xd88e3e449530,\\Sessions\\1\\AppContainerNamedObjects\\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,0xd88e3e449b70,\\Windows\\System32\\windows.storage.dll
0,0xd88e3e44a1b0,\\CMApi
0,0xd88e3e44a340,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e44a4d0,\\Windows\\System32\\fontdrvhost.exe
0,0xd88e3e44a660,\\Windows\\Fonts\\8514sys.fon
0,0xd88e3e44aca0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_AutoGenerated_{BB044BFD-25B7-2FAA-22A8-6371A93E0456}
0,0xd88e3e44ae30,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_Office_EXCEL_EXE_15
0,0xd88e3e44b150,\\Windows\\System32\\fwbase.dll
0,0xd88e3e44b600,\\Windows\\System32\\RpcEpMap.dll
0,0xd88e3e44b920,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT.LOG2
0,0xd88e3e44bab0,\\Device\\HarddiskVolume4\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0,0xd88e3e44bc40,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0,0xd88e3e44bdd0,\\Device\\HarddiskVolume4\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0,0xd88e3e44c0f0,\\Windows\\System32
0,0xd88e3e44c280,\\Windows\\System32\\svchost.exe
0,0xd88e3e44c410,\\$Directory
0,0xd88e3e44c5a0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_Windows_Explorer
0,0xd88e3e44c730,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_InternetExplorer_Default
0,0xd88e3e44c8c0,\\Windows\\System32\\rpcss.dll
0,0xd88e3e44cbe0,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
0,0xd88e3e44d220,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0,0xd88e3e44d540,\\Windows\\System32\\SleepStudy\\UserNotPresentSession.etl
0,0xd88e3e44d860,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT
0,0xd88e3e44db80,\\$Directory
0,0xd88e3e44dd10,\\$Directory
0,0xd88e3e44dea0,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT.LOG1
0,0xd88e3e44e1c0,\\CMNotify
0,0xd88e3e44e350,\\CMNotify
0,0xd88e3e44e4e0,\\Endpoint
0,0xd88e3e44e670,\\Winsock2\\CatalogChangeListener-3c8-0
0,0xd88e3e44e800,\\Winsock2\\CatalogChangeListener-2cc-0
0,0xd88e3e44eb20,\\Endpoint
0,0xd88e3e44f160,\\Endpoint
0,0xd88e3e44f480,\\Endpoint
0,0xd88e3e44f610,\\Endpoint
0,0xd88e3e44f7a0,\\Endpoint
0,0xd88e3e44f930,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\LastPass_LastPass_wtdt04b79q27a!App
0,0xd88e3e44fac0,\\Endpoint
0,0xd88e3e44fde0,\\Endpoint
0,0xd88e3e4bb100,\\Endpoint
0,0xd88e3e4bb420,\\Windows\\System32\\psmsrv.dll
0,0xd88e3e4bb740,\\Winsock2\\CatalogChangeListener-228-0
0,0xd88e3e4bb8d0,\\epmapper
0,0xd88e3e4bbbf0,\\Endpoint
0,0xd88e3e4bbd80,\\epmapper
0,0xd88e3e4bc0a0,\\Program Files (x86)
0,0xd88e3e4bc230,\\Endpoint
0,0xd88e3e4bc3c0,\\Windows\\System32\\svchost.exe
0,0xd88e3e4bc550,\\Endpoint
0,0xd88e3e4bca00,\\Windows\\System32\\kernel.appcore.dll
0,0xd88e3e4bcb90,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0xd88e3e4bcd20,\\Windows\\System32\\lsm.dll
0,0xd88e3e4bd1d0,\\epmapper
0,0xd88e3e4bd360,:WofCompr
0,0xd88e3e4bd4f0,\\Windows\\System32\\wshqos.dll
0,0xd88e3e4bd680,\\Windows\\System32\\en-US\\wshqos.dll.mui
0,0xd88e3e4bd810,\\Endpoint
0,0xd88e3e4bd9a0,
0,0xd88e3e4bdb30,\\Endpoint
0,0xd88e3e4bde50,\\Endpoint
0,0xd88e3e4be170,\\Windows\\System32
0,0xd88e3e4be300,\\Endpoint
0,0xd88e3e4be620,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_cmd_exe
0,0xd88e3e4be7b0,㖐ꦮ耂￿硈ꩬ耂￿㖠
0,0xd88e3e4bf2a0,\\Windows\\System32\\PsmServiceExtHost.dll
0,0xd88e3e4bf430,\\CMApi
0,0xd88e3e4bf8e0,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e4bfa70,\\Windows\\System32\\wer.dll
0,0xd88e3e4bfc00,\\CMNotify
0,0xd88e3e4bfd90,\\Windows\\System32\\bisrv.dll
0,0xd88e3e4c00b0,\\Windows\\System32\\rmclient.dll
0,0xd88e3e4c0560,\\Windows\\System32\\dwmapi.dll
0,0xd88e3e4c0d30,
0,0xd88e3e4c0ec0,\\Windows\\System32\\wshhyperv.dll
0,0xd88e3e4c11e0,\\Endpoint
0,0xd88e3e4c1500,\\Windows\\System32\\embeddedmodesvcapi.dll
0,0xd88e3e4c1690,\\LSM_API_service
0,0xd88e3e4c1b40,\\Windows\\System32\\UXInit.dll
0,0xd88e3e4c1e60,\\Program Files (x86)\\Micr
0,0xd88e3e4c2310,\\LSM_API_service
0,0xd88e3e4c2630,\\Winsock2\\CatalogChangeListener-3f8-0
0,0xd88e3e4c2950,\\Windows\\Resources\\Themes\\aero\\aero.msstyles
0,0xd88e3e4c2ae0,\\$Directory
0,0xd88e3e4c3120,\\Windows\\System32\\ResourcePolicyClient.dll
0,0xd88e3e4c32b0,\\Windows\\System32\\uxtheme.dll
0,0xd88e3e4c40c0,\\Windows\\System32\\sysntfy.dll
0,0xd88e3e4c4570,\\LSM_API_service
0,0xd88e3e4c4890,\\Windows\\System32\\en-US\\combase.dll.mui
0,0xd88e3e4c4d40,\\Windows\\System32\\SystemEventsBrokerServer.dll
0,0xd88e3e4c51f0,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e3e4c5380,\\Windows\\System32\\BrokerLib.dll
0,0xd88e3e4c5510,\\Windows\\System32\\ResourcePolicyServer.dll
0,0xd88e3e4c5b50,\\$Directory
0,0xd88e3e4c5ce0,\\Windows\\System32\\dab.dll
0,0xd88e3e4c5e70,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0,0xd88e3e4c6320,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_SnippingTool_exe
0,0xd88e3e4c67d0,\\Edge\\Application\\msedge.ex
0,0xd88e3e4c6960,\\Windows\\System32\\dabapi.dll
0,0xd88e3e4c6c80,\\Windows\\System32\\dwminit.dll
0,0xd88e3e4c6e10,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\MSEdge
0,0xd88e3e4c7130,\\Windows\\System32\\xmllite.dll
0,0xd88e3e4c7450,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\zoom_us_Zoom Video Meetings
0,0xd88e3e4c75e0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_Windows_Computer
0,0xd88e3e4c7770,\\Windows\\System32\\WindowsCodecs.dll
0,0xd88e3e4c8260,\\CMNotify
0,0xd88e3e4c83f0,\\Device\\HarddiskVolume4\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{11733213-7d5c-11ef-818a-de5d58ad0532}.TM
0,0xd88e3e4c8580,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT.LOG2
0,0xd88e3e4c8710,\\Windows\\Fonts\\marlett.ttf
0,0xd88e3e4c88a0,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{11733213-7d5c-11ef-818a-de5d58ad0532}.TM.blf
0,0xd88e3e4c8bc0,\\$CachedWriteThrough
0,0xd88e3e4c8d50,\\Windows\\System32\\config\\BBI.LOG1
0,0xd88e3e4c9200,\\Windows\\System32\\config\\BBI.LOG2
0,0xd88e3e4c9390,\\Windows\\System32\\LogonUI.exe
0,0xd88e3e4c9520,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT
0,0xd88e3e4c96b0,\\Windows\\System32\\dwm.exe
0,0xd88e3e4c9840,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT.LOG1
0,0xd88e3e4c9b60,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{11733213-7d5c-11ef-818a-de5d58ad0532}.TMContainer00000000000000000001.regtrans-ms
0,0xd88e3e4c9cf0,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{11733213-7d5c-11ef-818a-de5d58ad0532}.TMContainer00000000000000000002.regtrans-ms
0,0xd88e3e4c9e80,\\CMNotify
0,0xd88e3e4ca1a0,\\Windows\\System32\\config\\BBI
0,0xd88e3e4ca4c0,\\Windows\\Fonts\\segoeui.ttf
0,0xd88e3e4ca7e0,\\Windows\\System32\\rpcss.dll
0,0xd88e3e4cab00,\\Device\\HarddiskVolume4\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{11733213-7d5c-11ef-818a-de5d58ad0532}.TM
0,0xd88e3e4cac90,\\Windows\\System32
0,0xd88e3e575ce0,\\$PrepareToShrinkFileSize
0,0xd88e3e5e8100,\\$Directory
0,0xd88e3e5e8420,\\Windows\\System32\\apphelp.dll
0,0xd88e3e5e85b0,\\CMNotify
0,0xd88e3e5e8740,\\$Directory
0,0xd88e3e5e88d0,\\Windows\\System32
0,0xd88e3e5e8a60,\\Windows\\System32\\LogonController.dll
0,0xd88e3e5e8bf0,\\Windows\\System32\\svchost.exe
0,0xd88e3e5e8d80,\\Dev\\Query
0,0xd88e3e5e90a0,\\Windows\\System32
0,0xd88e3e5e93c0,\\Windows\\System32
0,0xd88e3e5e9550,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StorageSettings%4Diagnostic.evtx
0,0xd88e3e5e9870,\\$Directory
0,0xd88e3e5e9b90,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5e9d20,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5ea360,\\Windows\\System32\\svchost.exe
0,0xd88e3e5eab30,\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\locales\\en-US.pak
0,0xd88e3e5eacc0,\\Windows\\System32
0,0xd88e3e5eae50,\\Windows\\System32\\svchost.exe
0,0xd88e3e5eb170,\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\resources.pak
0,0xd88e3e5eb7b0,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5ebad0,\\Windows\\System32\\wtsapi32.dll
0,0xd88e3e5ebc60,\\Windows\\System32
0,0xd88e3e5ebdf0,\\Windows\\System32\\uDWM.dll
0,0xd88e3e5ec2a0,\\Windows\\System32\\w32time.dll
0,0xd88e3e5eca70,\\Windows\\System32\\svchost.exe
0,0xd88e3e5ecc00,\\Windows\\System32\\CoreUIComponents.dll
0,0xd88e3e5ecd90,\\Windows\\System32\\WinTypes.dll
0,0xd88e3e5ed3d0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-Printers%4Operational.evtx
0,0xd88e3e5ed6f0,\\Windows\\System32\\lmhsvc.dll
0,0xd88e3e5edba0,\\Windows\\System32\\CoreMessaging.dll
0,0xd88e3e5edd30,\\Windows\\System32\\dwmcore.dll
0,0xd88e3e5edec0,\\Windows\\System32\\svchost.exe
0,0xd88e3e5ee1e0,\\Windows\\System32\\nsisvc.dll
0,0xd88e3e5ee370,\\Windows\\System32\\dwmredir.dll
0,0xd88e3e5ee500,\\Windows\\System32\\netprofm.dll
0,0xd88e3e5eeb40,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5ef310,\\Endpoint
0,0xd88e3e5ef7c0,\\LOCAL\\mojo.12500.10952.5256555520122636007
0,0xd88e3e5efae0,\\Windows\\System32\\en-US\\w32time.dll.mui
0,0xd88e3e5efe00,\\Windows\\System32\\dcomp.dll
0,0xd88e3e5f0120,\\Windows\\System32
0,0xd88e3e5f02b0,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5f05d0,\\Windows\\System32\\dsrole.dll
0,0xd88e3e5f0760,\\Windows\\System32\\d3d11.dll
0,0xd88e3e5f0a80,\\Endpoint
0,0xd88e3e5f0c10,\\Windows\\System32\\nlaapi.dll
0,0xd88e3e5f0da0,\\Windows\\System32\\d2d1.dll
0,0xd88e3e5f1250,\\Windows\\System32
0,0xd88e3e5f13e0,\\Windows\\System32\\svchost.exe
0,0xd88e3e5f1bb0,\\Windows\\System32\\dhcpcore.dll
0,0xd88e3e5f1ed0,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5f21f0,\\Windows\\System32\\svchost.exe
0,0xd88e3e5f2380,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e5f2510,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-Printers%4Admin.evtx
0,0xd88e3e5f29c0,\\Windows\\System32
0,0xd88e3e5f2b50,\\Windows\\System32\\SystemEventsBrokerClient.dll
0,0xd88e3e5f2ce0,\\$CachedWriteThrough
0,0xd88e3e5f34b0,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e3e5f37d0,\\Program Files (x86)\\Microsoft Office\\root\\Office16\\vcruntime140.dll
0,0xd88e3e5f3960,\\Windows\\System32\\TimeBrokerServer.dll
0,0xd88e3e5f3af0,\\Windows\\System32\\D3DCompiler_47.dll
0,0xd88e3e5f3c80,\\Windows\\System32\\ncbservice.dll
0,0xd88e3e5f3e10,\\$MapAttributeValue
0,0xd88e3e5f50d0,\\Endpoint
0,0xd88e3e5f5260,\\Windows\\System32\\dhcpcore6.dll
0,0xd88e3e5f53f0,\\Windows\\System32\\usermgrcli.dll
0,0xd88e3e5f5580,\\CMNotify
0,0xd88e3e5f5710,\\CMNotify
0,0xd88e3e5f5d50,\\Windows\\System32\\dnsrslvr.dll
0,0xd88e3e5f5ee0,\\Windows\\Fonts\\arialbd.ttf
0,0xd88e3e5f6390,\\Windows\\System32\\httpprxc.dll
0,0xd88e3e5f66b0,\\Windows\\System32\\winnsi.dll
0,0xd88e3e5f6840,\\Windows\\System32\\en-US\\dwm.exe.mui
0,0xd88e3e5f69d0,\\Windows\\System32\\bi.dll
0,0xd88e3e5f6b60,\\Windows\\System32\\taskschd.dll
0,0xd88e3e5f6cf0,\\Windows\\System32
0,0xd88e3e5f71a0,\\Windows\\System32\\svchost.exe
0,0xd88e3e5f7330,\\CMNotify
0,0xd88e3e5f77e0,\\Windows\\System32\\svchost.exe
0,0xd88e3e5f7b00,\\$Directory
0,0xd88e3e5f7e20,\\CMNotify
0,0xd88e3e728290,\\CMNotify
0,0xd88e3e728420,\\Windows\\System32\\dhcpcsvc.dll
0,0xd88e3e728740,\\CMNotify
0,0xd88e3e728bf0,\\Windows\\System32\\wevtsvc.dll
0,0xd88e3e729230,\\Windows\\System32\\schedsvc.dll
0,0xd88e3e729550,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e7296e0,\\CMNotify
0,0xd88e3e729b90,\\CMNotify
0,0xd88e3e729eb0,\\Windows\\System32\\FWPUCLNT.DLL
0,0xd88e3e72a1d0,\\CMNotify
0,0xd88e3e72a4f0,\\Windows\\System32\\drivers\\etc
0,0xd88e3e72a680,\\Windows\\System32\\ubpm.dll
0,0xd88e3e72a810,\\Windows\\System32\\dhcpcsvc6.dll
0,0xd88e3e72ab30,\\Windows\\System32
0,0xd88e3e72ae50,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e72b170,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e3e72b620,\\Windows\\System32\\nrpsrv.dll
0,0xd88e3e72b7b0,\\Windows\\System32\\wmiclnt.dll
0,0xd88e3e72b940,\\CMNotify
0,0xd88e3e72bad0,\\Endpoint
0,0xd88e3e72bc60,\\Mio
0,0xd88e3e72bdf0,\\CMNotify
0,0xd88e3e72c2a0,\\Windows\\System32\\mstask.dll
0,0xd88e3e72c430,\\CMNotify
0,0xd88e3e72c8e0,\\CMNotify
0,0xd88e3e72cc00,\\CMNotify
0,0xd88e3e72d0b0,\\Endpoint
0,0xd88e3e72d560,\\Windows\\System32\\tzres.dll
0,0xd88e3e72d6f0,\\CMNotify
0,0xd88e3e72d880,\\Windows\\System32
0,0xd88e3e72da10,\\Windows\\System32\\svchost.exe
0,0xd88e3e72dba0,\\Windows\\System32\\en-US\\tzres.dll.mui
0,0xd88e3e72dd30,\\Windows\\System32\\wevtapi.dll
0,0xd88e3e72e1e0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e3e72e690,\\eventlog
0,0xd88e3e72e820,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e3e72eb40,\\Windows\\System32\\svchost.exe
0,0xd88e3e72ecd0,\\Winsock2\\CatalogChangeListener-520-0
0,0xd88e3e72ee60,\\Endpoint
0,0xd88e3e72f180,\\Windows\\System32\\svchost.exe
0,0xd88e3e72f310,\\CMNotify
